account_id,observation_date,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,adview_per_post,reply_per_message,post_per_message,unfriend_per_newfriend,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend
6064,2020-05-10,114.0,2.0,26.0,86.0,8.0,0.6666667,4.0,1.0,3.3076923,0.25,6.5,0.0,1.0,-0.8,10.0
6065,2020-05-10,37.0,16.0,36.0,24.0,107.0,0.33333334,5.0,1.0,0.6666667,0.2,7.2,0.0625,1.0,-0.5,1.0
6066,2020-05-10,168.0,12.0,21.0,14.0,27.0,0.0,8.0,0.0,0.6666667,0.0,2.625,0.0,1.0,0.0,1.0
6067,2020-05-10,351.0,17.0,451.0,268.0,162.0,0.33333334,64.0,13.0,0.59423506,0.203125,7.046875,0.0,1.0,-0.055555582,2.0
6068,2020-05-10,40.0,4.0,46.0,54.0,41.0,0.33333334,13.0,1.0,1.173913,0.07692308,3.5384614,0.25,1.0,-0.5555556,7.0
6069,2020-05-10,68.0,5.0,94.0,102.0,0.0,0.33333334,13.0,2.0,1.0851064,0.15384616,7.230769,0.0,0.0,-0.28571427,10.0
6070,2020-05-10,20.0,0.0,6.0,4.0,2.0,0.0,9.0,1.0,0.6666667,0.11111111,0.6666667,0.0,1.0,-1.0,39.0
6071,2020-05-10,12.0,5.0,5.0,6.0,30.0,0.0,15.0,9.0,1.2,0.6,0.33333334,0.0,1.0,0.6666666,5.0
6072,2020-05-10,281.0,9.0,128.0,32.0,11.0,0.0,49.0,5.0,0.25,0.10204082,2.6122448,0.0,1.0,0.28571427,1.0
6073,2020-05-10,668.0,23.0,77.0,294.0,9.0,0.33333334,9.0,3.0,3.8181818,0.33333334,8.555555,0.0,1.0,-0.3783784,0.0
6074,2020-05-10,2.0,0.0,6.0,13.0,4.0,0.0,41.0,21.0,2.1666667,0.5121951,0.14634146,0.0,1.0,-1.0,43.0
6075,2020-05-10,11.0,9.0,20.0,21.0,26.0,0.6666667,13.0,2.0,1.05,0.15384616,1.5384616,0.11111111,1.0,0.28571427,0.0
6076,2020-05-10,165.0,3.0,195.0,26.0,37.0,0.0,547.0,212.0,0.13333334,0.38756856,0.35648996,0.0,1.0,0.5,0.0
6077,2020-05-10,17.0,19.0,41.0,18.0,10.0,0.33333334,52.0,3.0,0.4390244,0.057692308,0.78846157,0.0,1.0,0.0,0.0
6078,2020-05-10,183.0,8.0,14.0,1.0,0.0,0.33333334,13.0,7.0,0.071428575,0.53846157,1.0769231,0.0,0.0,1.0,0.0
6079,2020-05-10,26.0,1.0,5.0,3.0,5.0,0.33333334,4.0,3.0,0.6,0.75,1.25,1.0,1.0,0.0,4.0
6080,2020-05-10,271.0,40.0,117.0,64.0,144.0,0.0,18.0,2.0,0.5470086,0.11111111,6.5,0.0,1.0,0.42857146,0.0
6081,2020-05-10,40.0,22.0,151.0,73.0,31.0,0.0,144.0,50.0,0.4834437,0.3472222,1.0486112,0.0,1.0,0.22222221,0.0
6082,2020-05-10,18.0,4.0,17.0,25.0,14.0,0.33333334,297.0,111.0,1.4705882,0.37373737,0.057239056,0.25,1.0,1.0,5.0
6083,2020-05-10,229.0,21.0,79.0,75.0,20.0,0.33333334,12.0,3.0,0.9493671,0.25,6.5833335,0.04761905,1.0,0.5,0.0
6084,2020-05-10,121.0,4.0,330.0,149.0,42.0,0.0,16.0,1.0,0.45151514,0.0625,20.625,0.0,1.0,-0.5,0.0
6085,2020-05-10,52.0,5.0,32.0,10.0,7.0,0.0,14.0,12.0,0.3125,0.85714287,2.2857144,0.0,1.0,0.0,0.0
6086,2020-05-10,192.0,15.0,71.0,10.0,4.0,0.33333334,9.0,3.0,0.14084508,0.33333334,7.888889,0.06666667,1.0,-0.11764705,0.0
6087,2020-05-10,3.0,1.0,5.0,13.0,1.0,0.33333334,84.0,41.0,2.6,0.48809522,0.05952381,0.0,1.0,0.0,21.0
6088,2020-05-10,122.0,6.0,89.0,57.0,15.0,0.33333334,4.0,2.0,0.64044946,0.5,22.25,0.16666667,1.0,0.20000005,0.0
6089,2020-05-10,7.0,5.0,26.0,14.0,5.0,0.33333334,157.0,69.0,0.53846157,0.43949044,0.1656051,0.0,1.0,-0.16666669,0.0
6090,2020-05-10,75.0,3.0,30.0,10.0,9.0,0.33333334,196.0,82.0,0.33333334,0.41836736,0.15306123,0.0,1.0,2.0,0.0
6091,2020-05-10,58.0,4.0,12.0,8.0,34.0,0.6666667,42.0,30.0,1.3333334,1.4285715,0.5714286,0.0,2.0,2.0,28.0
6092,2020-05-10,20.0,3.0,22.0,23.0,8.0,0.33333334,4.0,7.0,1.0454545,1.75,5.5,0.0,1.0,-0.7,0.0
6094,2020-05-10,14.0,6.0,12.0,3.0,19.0,2.6666667,4.0,3.0,0.25,0.75,3.0,0.33333334,1.0,2.0,5.0
6095,2020-05-10,132.0,5.0,32.0,49.0,14.0,0.0,0.0,0.0,1.53125,0.0,0.0,0.0,1.0,-0.28571427,7.0
6096,2020-05-10,31.0,1.0,16.0,6.0,6.0,0.33333334,238.0,114.0,0.375,0.4789916,0.067226894,0.0,1.0,0.0,6.0
6098,2020-05-10,247.0,12.0,40.0,35.0,29.0,0.6666667,379.0,174.0,0.875,0.4591029,0.105540894,0.0,1.0,0.0,1.0
6099,2020-05-10,39.0,12.0,112.0,11.0,28.0,0.0,7.0,1.0,0.09821428,0.14285715,16.0,0.0,1.0,-0.19999999,2.0
6100,2020-05-10,50.0,15.0,37.0,20.0,0.0,0.0,13.0,10.0,0.5405405,0.7692308,2.8461537,0.0,0.0,0.07142854,2.0
6101,2020-05-10,192.0,24.0,597.0,207.0,69.0,0.0,31.0,22.0,0.34673366,0.7096774,19.258064,0.0,1.0,0.26315784,1.0
6102,2020-05-10,169.0,3.0,73.0,28.0,10.0,0.6666667,77.0,31.0,0.38356164,0.4025974,0.9480519,0.6666667,1.0,-0.25,7.0
6104,2020-05-10,168.0,18.0,34.0,8.0,3.0,0.0,13.0,11.0,0.23529412,0.84615386,2.6153846,0.0,1.0,0.6363636,0.0
6105,2020-05-10,5.0,1.0,0.0,4.0,2.0,0.33333334,23.0,6.0,0.0,0.26086956,0.0,1.0,1.0,0.0,19.0
6106,2020-05-10,233.0,12.0,95.0,39.0,63.0,0.33333334,41.0,5.0,0.4105263,0.12195122,2.317073,0.0,1.0,0.33333337,0.0
6107,2020-05-10,60.0,6.0,27.0,59.0,16.0,0.6666667,104.0,60.0,2.1851852,0.5769231,0.2596154,0.0,1.0,-0.25,0.0
6109,2020-05-10,42.0,3.0,27.0,11.0,31.0,0.0,5.0,0.0,0.4074074,0.0,5.4,0.0,1.0,-0.5,13.0
6110,2020-05-10,8.0,2.0,13.0,6.0,1.0,1.0,26.0,15.0,0.46153846,0.5769231,0.5,1.5,1.0,0.0,0.0
6111,2020-05-10,177.0,9.0,18.0,51.0,10.0,0.33333334,182.0,82.0,2.8333333,0.45054945,0.0989011,0.0,1.0,0.28571427,3.0
6112,2020-05-10,24.0,5.0,4.0,6.0,4.0,0.0,24.0,7.0,1.5,0.29166666,0.16666667,0.0,1.0,-0.375,14.0
6113,2020-05-10,16.0,2.0,6.0,10.0,6.0,1.3333334,32.0,17.0,1.6666666,0.53125,0.1875,0.0,1.0,0.0,13.0
6114,2020-05-10,58.0,2.0,17.0,16.0,1.0,0.0,103.0,51.0,0.9411765,0.49514562,0.16504854,0.0,1.0,-0.3333333,1.0
6115,2020-05-10,56.0,20.0,54.0,42.0,9.0,0.6666667,10.0,1.0,0.7777778,0.1,5.4,0.05,1.0,-0.3333333,0.0
6116,2020-05-10,79.0,8.0,28.0,40.0,6.0,0.0,41.0,1.0,1.4285715,0.024390243,0.68292683,0.0,1.0,0.1428572,3.0
6118,2020-05-10,45.0,2.0,17.0,8.0,8.0,0.33333334,15.0,0.0,0.47058824,0.0,1.1333333,0.5,1.0,0.0,0.0
6119,2020-05-10,12.0,5.0,4.0,1.0,1.0,0.0,8.0,3.0,0.25,0.375,0.5,0.0,1.0,0.25,7.0
6121,2020-05-10,148.0,27.0,41.0,102.0,82.0,0.33333334,25.0,10.0,2.487805,0.4,1.64,0.0,1.0,-0.18181819,0.0
6122,2020-05-10,75.0,10.0,57.0,25.0,5.0,0.33333334,8.0,1.0,0.4385965,0.125,7.125,0.0,1.0,-0.16666669,0.0
6123,2020-05-10,41.0,3.0,4.0,14.0,12.0,0.6666667,305.0,122.0,3.5,0.4,0.013114754,0.33333334,1.0,0.0,8.0
6125,2020-05-10,73.0,4.0,5.0,5.0,5.0,0.0,212.0,94.0,1.0,0.44339624,0.023584906,0.0,1.0,3.0,1.0
6126,2020-05-10,118.0,12.0,95.0,92.0,6.0,0.0,26.0,14.0,0.96842104,0.53846157,3.6538463,0.0,1.0,-0.25,3.0
6129,2020-05-10,26.0,8.0,10.0,15.0,15.0,0.0,54.0,12.0,1.5,0.22222222,0.18518518,0.0,1.0,0.6,0.0
6130,2020-05-10,173.0,6.0,33.0,37.0,8.0,0.33333334,7.0,4.0,1.1212121,0.5714286,4.714286,0.16666667,1.0,0.20000005,2.0
6131,2020-05-10,38.0,3.0,20.0,5.0,30.0,0.33333334,4.0,0.0,0.25,0.0,5.0,0.33333334,1.0,-0.39999998,1.0
6132,2020-05-10,10.0,21.0,76.0,29.0,30.0,1.0,123.0,60.0,0.38157895,0.4878049,0.6178862,0.0,1.0,0.3125,4.0
6133,2020-05-10,14.0,1.0,7.0,3.0,23.0,0.0,8.0,5.0,0.42857143,0.625,0.875,0.0,1.0,-0.875,17.0
6134,2020-05-10,15.0,0.0,5.0,5.0,2.0,0.33333334,14.0,8.0,1.0,0.5714286,0.35714287,0.0,1.0,-1.0,30.0
6135,2020-05-10,51.0,7.0,25.0,30.0,33.0,0.0,6.0,1.0,1.2,0.16666667,4.1666665,0.0,1.0,0.0,3.0
6136,2020-05-10,69.0,5.0,31.0,14.0,9.0,0.6666667,26.0,11.0,0.4516129,0.42307693,1.1923077,0.2,1.0,0.0,1.0
6138,2020-05-10,146.0,7.0,13.0,43.0,6.0,0.0,96.0,36.0,3.3076923,0.375,0.13541667,0.0,1.0,-0.22222221,0.0
6139,2020-05-10,13.0,1.0,35.0,34.0,9.0,0.0,24.0,11.0,0.9714286,0.45833334,1.4583334,0.0,1.0,0.0,8.0
6140,2020-05-10,24.0,1.0,26.0,47.0,2.0,0.0,30.0,14.0,1.8076923,0.46666667,0.8666667,0.0,1.0,-0.6666666,5.0
6141,2020-05-10,105.0,9.0,28.0,76.0,4.0,0.33333334,56.0,20.0,2.7142856,0.35714287,0.5,0.11111111,1.0,0.28571427,4.0
6142,2020-05-10,72.0,5.0,28.0,17.0,44.0,0.0,282.0,164.0,0.60714287,0.58156025,0.09929078,0.0,1.0,4.0,1.0
6143,2020-05-10,87.0,3.0,102.0,59.0,14.0,0.33333334,8.0,11.0,0.57843137,1.375,12.75,0.0,1.0,-0.25,4.0
6144,2020-05-10,6.0,0.0,1.0,2.0,1.0,0.33333334,34.0,8.0,2.0,0.23529412,0.029411765,0.0,1.0,-1.0,49.0
6145,2020-05-10,170.0,23.0,47.0,152.0,36.0,1.0,30.0,19.0,3.2340426,0.6333333,1.5666667,0.0,1.0,0.2777778,0.0
6146,2020-05-10,181.0,15.0,58.0,91.0,15.0,0.6666667,25.0,21.0,1.5689656,0.84,2.32,0.06666667,1.0,0.875,1.0
6147,2020-05-10,53.0,0.0,77.0,39.0,41.0,0.33333334,52.0,4.0,0.5064935,0.07692308,1.4807693,0.0,1.0,-1.0,52.0
6148,2020-05-10,10.0,1.0,4.0,1.0,3.0,0.0,6.0,3.0,0.25,0.5,0.6666667,0.0,1.0,0.0,19.0
6149,2020-05-10,6.0,12.0,52.0,9.0,0.0,0.33333334,4.0,0.0,0.17307693,0.0,13.0,0.0,0.0,0.5,0.0
6150,2020-05-10,4.0,2.0,0.0,1.0,2.0,0.0,29.0,20.0,0.0,0.6896552,0.0,0.0,1.0,0.0,5.0
6151,2020-05-10,112.0,4.0,96.0,96.0,26.0,0.6666667,15.0,1.0,1.0,0.06666667,6.4,0.0,1.0,1.0,5.0
6152,2020-05-10,38.0,6.0,7.0,58.0,4.0,0.6666667,469.0,120.0,8.285714,0.25586355,0.014925373,0.0,1.0,-0.14285713,7.0
6153,2020-05-10,34.0,6.0,25.0,4.0,7.0,0.6666667,54.0,20.0,0.16,0.37037036,0.46296296,0.16666667,1.0,1.0,2.0
6154,2020-05-10,450.0,30.0,80.0,110.0,44.0,1.3333334,6.0,4.0,2.75,1.3333334,26.666666,0.0,2.0,1.3333333,2.0
6155,2020-05-10,21.0,1.0,3.0,7.0,1.0,0.0,69.0,36.0,2.3333333,0.5217391,0.04347826,0.0,1.0,0.0,8.0
6156,2020-05-10,138.0,12.0,9.0,28.0,7.0,0.0,0.0,0.0,3.1111112,0.0,0.0,0.0,1.0,0.0,1.0
6157,2020-05-10,56.0,20.0,61.0,13.0,10.0,0.33333334,2.0,0.0,0.21311475,0.0,30.5,0.0,1.0,3.0,7.0
6158,2020-05-10,99.0,5.0,25.0,23.0,9.0,0.0,441.0,149.0,0.92,0.33786848,0.05668934,0.0,1.0,0.0,3.0
6159,2020-05-10,105.0,5.0,95.0,40.0,2.0,0.33333334,26.0,2.0,0.42105263,0.07692308,3.6538463,0.2,1.0,-0.44444442,2.0
6160,2020-05-10,65.0,0.0,19.0,32.0,11.0,0.33333334,19.0,0.0,1.6842105,0.0,1.0,0.0,1.0,-1.0,32.0
6161,2020-05-10,17.0,2.0,43.0,32.0,15.0,0.0,20.0,6.0,0.74418604,0.3,2.15,0.0,1.0,-0.5,0.0
6162,2020-05-10,414.0,18.0,298.0,233.0,63.0,0.0,19.0,3.0,0.7818792,0.15789473,15.684211,0.0,1.0,-0.052631557,2.0
6165,2020-05-10,18.0,2.0,8.0,8.0,16.0,0.6666667,37.0,5.0,1.0,0.13513513,0.21621622,0.5,1.0,1.0,1.0
6166,2020-05-10,26.0,8.0,6.0,0.0,9.0,0.0,8.0,2.0,0.0,0.25,0.75,0.0,1.0,0.0,8.0
6167,2020-05-10,11.0,0.0,5.0,2.0,11.0,0.33333334,82.0,12.0,0.4,0.14634146,0.06097561,0.0,1.0,-1.0,37.0
6168,2020-05-10,16.0,9.0,19.0,2.0,10.0,0.0,79.0,39.0,0.10526316,0.49367088,0.24050634,0.0,1.0,0.5,7.0
6169,2020-05-10,40.0,12.0,36.0,26.0,14.0,0.33333334,132.0,41.0,0.7222222,0.31060606,0.27272728,0.0,1.0,1.4000001,1.0
6170,2020-05-10,321.0,16.0,42.0,90.0,28.0,0.6666667,35.0,6.0,2.142857,0.17142858,1.2,0.0625,1.0,-0.36,0.0
6171,2020-05-10,78.0,3.0,16.0,12.0,7.0,0.0,58.0,19.0,0.75,0.3275862,0.27586207,0.0,1.0,-0.25,2.0
6172,2020-05-10,304.0,7.0,43.0,21.0,19.0,0.33333334,103.0,19.0,0.4883721,0.18446602,0.41747573,0.14285715,1.0,0.0,1.0
6173,2020-05-10,168.0,20.0,26.0,278.0,0.0,0.6666667,42.0,26.0,21.384615,1.2380953,1.2380953,0.0,0.0,0.5,8.0
6174,2020-05-10,28.0,14.0,15.0,30.0,25.0,0.33333334,368.0,125.0,2.0,0.3396739,0.04076087,0.0,1.0,2.5,1.0
6176,2020-05-10,19.0,2.0,29.0,10.0,12.0,0.0,77.0,46.0,0.3448276,0.5974026,0.37662336,0.0,1.0,0.0,4.0
6177,2020-05-10,43.0,15.0,6.0,25.0,2.0,0.0,15.0,7.0,4.1666665,0.46666667,0.4,0.0,1.0,0.07142854,1.0
6178,2020-05-10,60.0,1.0,7.0,11.0,3.0,0.33333334,125.0,34.0,1.5714285,0.272,0.056,1.0,1.0,-0.6666666,25.0
6180,2020-05-10,8.0,0.0,0.0,1.0,9.0,0.6666667,16.0,2.0,0.0,0.125,0.0,0.0,1.0,-1.0,47.0
6181,2020-05-10,233.0,6.0,58.0,29.0,8.0,0.0,9.0,0.0,0.5,0.0,6.4444447,0.0,1.0,0.5,0.0
6182,2020-05-10,23.0,1.0,7.0,5.0,0.0,0.0,60.0,29.0,0.71428573,0.48333332,0.11666667,0.0,0.0,-0.6666666,10.0
6183,2020-05-10,10.0,0.0,1.0,5.0,0.0,0.0,5.0,2.0,5.0,0.4,0.2,0.0,0.0,0.0,62.0
6184,2020-05-10,84.0,9.0,41.0,9.0,8.0,0.6666667,185.0,105.0,0.2195122,0.5675676,0.22162162,0.11111111,1.0,2.0,0.0
6185,2020-05-10,5.0,0.0,0.0,0.0,1.0,0.33333334,17.0,2.0,0.0,0.11764706,0.0,0.0,1.0,0.0,0.0
6186,2020-05-10,75.0,13.0,18.0,56.0,22.0,0.0,30.0,20.0,3.1111112,0.6666667,0.6,0.0,1.0,0.29999995,6.0
6187,2020-05-10,122.0,6.0,24.0,48.0,9.0,0.33333334,3.0,8.0,2.0,2.6666667,8.0,0.16666667,1.0,0.20000005,3.0
6188,2020-05-10,10.0,1.0,36.0,39.0,0.0,0.33333334,45.0,15.0,1.0833334,0.33333334,0.8,0.0,0.0,0.0,16.0
6189,2020-05-10,25.0,2.0,11.0,5.0,27.0,0.6666667,11.0,0.0,0.45454547,0.0,1.0,0.0,1.0,-0.6666666,7.0
6190,2020-05-10,216.0,16.0,110.0,73.0,21.0,1.0,68.0,32.0,0.6636364,0.47058824,1.617647,0.0625,1.0,-0.058823526,1.0
6191,2020-05-10,364.0,11.0,47.0,40.0,13.0,0.33333334,70.0,10.0,0.85106385,0.14285715,0.67142856,0.09090909,1.0,1.2,2.0
6192,2020-05-10,4.0,1.0,4.0,2.0,26.0,0.33333334,76.0,37.0,0.5,0.4868421,0.05263158,1.0,1.0,-0.5,19.0
6193,2020-05-10,348.0,14.0,79.0,20.0,37.0,1.0,154.0,82.0,0.25316456,0.53246754,0.512987,0.071428575,1.0,-0.125,0.0
6194,2020-05-10,132.0,4.0,42.0,75.0,20.0,0.33333334,12.0,3.0,1.7857143,0.25,3.5,0.0,1.0,0.0,7.0
6195,2020-05-10,82.0,4.0,4.0,12.0,8.0,0.0,32.0,6.0,6.0,0.375,0.25,0.0,2.0,-0.6666666,32.0
6197,2020-05-10,15.0,2.0,1.0,4.0,6.0,0.33333334,5.0,1.0,4.0,0.2,0.2,0.0,1.0,0.0,10.0
6198,2020-05-10,38.0,2.0,12.0,28.0,8.0,0.0,35.0,16.0,2.3333333,0.45714286,0.34285715,0.0,1.0,0.0,16.0
6200,2020-05-10,84.0,5.0,26.0,24.0,12.0,0.33333334,5.0,4.0,0.9230769,0.8,5.2,0.0,1.0,0.0,1.0
6201,2020-05-10,145.0,5.0,30.0,28.0,3.0,0.0,0.0,0.0,0.93333334,0.0,0.0,0.0,1.0,4.0,3.0
6202,2020-05-10,4.0,1.0,1.0,2.0,7.0,0.0,18.0,8.0,2.0,0.44444445,0.055555556,0.0,1.0,-0.5,7.0
6203,2020-05-10,28.0,8.0,13.0,23.0,21.0,0.33333334,16.0,2.0,1.7692307,0.125,0.8125,0.0,1.0,0.6,9.0
6205,2020-05-10,23.0,4.0,28.0,14.0,83.0,0.6666667,2.0,0.0,0.5,0.0,14.0,0.0,1.0,0.0,5.0
6206,2020-05-10,19.0,4.0,16.0,36.0,5.0,0.0,241.0,91.0,2.25,0.37759337,0.066390045,0.0,1.0,3.0,1.0
6207,2020-05-10,12.0,2.0,15.0,5.0,6.0,0.33333334,20.0,7.0,0.33333334,0.35,0.75,0.0,1.0,0.0,24.0
6208,2020-05-10,217.0,4.0,96.0,17.0,29.0,0.33333334,5.0,2.0,0.17708333,0.4,19.2,0.0,1.0,-0.5,1.0
6209,2020-05-10,533.0,17.0,93.0,23.0,105.0,0.0,17.0,2.0,0.24731183,0.11764706,5.470588,0.0,1.0,-0.26086956,1.0
6211,2020-05-10,126.0,1.0,16.0,37.0,0.0,0.33333334,79.0,39.0,2.3125,0.49367088,0.20253165,0.0,0.0,-0.8,16.0
6212,2020-05-10,267.0,39.0,1016.0,303.0,3.0,0.0,6.0,2.0,0.29822835,0.33333334,169.33333,0.0,1.0,0.05405402,2.0
6213,2020-05-10,249.0,20.0,61.0,291.0,36.0,0.6666667,295.0,132.0,4.7704916,0.44745764,0.20677966,0.0,1.0,0.111111164,4.0
6214,2020-05-10,28.0,8.0,9.0,5.0,1.0,0.33333334,21.0,12.0,0.5555556,0.5714286,0.42857143,0.125,1.0,3.0,2.0
6215,2020-05-10,2.0,0.0,2.0,1.0,3.0,0.33333334,139.0,67.0,0.5,0.4820144,0.01438849,0.0,1.0,0.0,0.0
6218,2020-05-10,16.0,6.0,4.0,8.0,4.0,0.33333334,9.0,0.0,2.0,0.0,0.44444445,0.16666667,1.0,0.0,13.0
6219,2020-05-10,1641.0,6.0,90.0,118.0,18.0,0.33333334,29.0,10.0,1.3111111,0.3448276,3.1034484,0.0,1.0,-0.39999998,5.0
6221,2020-05-10,131.0,7.0,33.0,34.0,42.0,0.6666667,10.0,1.0,1.030303,0.1,3.3,0.14285715,1.0,-0.125,2.0
6223,2020-05-10,12.0,1.0,56.0,25.0,22.0,0.33333334,37.0,20.0,0.44642857,0.5405405,1.5135136,0.0,1.0,-0.6666666,0.0
6224,2020-05-10,35.0,7.0,12.0,36.0,37.0,0.0,16.0,5.0,3.0,0.3125,0.75,0.0,1.0,1.3333333,1.0
6226,2020-05-10,6.0,1.0,4.0,1.0,2.0,0.33333334,12.0,3.0,0.25,0.25,0.33333334,1.0,1.0,0.0,11.0
6227,2020-05-10,49.0,8.0,57.0,79.0,12.0,0.0,39.0,15.0,1.3859649,0.3846154,1.4615384,0.0,1.0,0.1428572,1.0
6228,2020-05-10,15.0,0.0,25.0,6.0,1.0,0.6666667,19.0,12.0,0.24,0.6315789,1.3157895,0.0,1.0,-1.0,39.0
6230,2020-05-10,4.0,4.0,13.0,15.0,27.0,0.0,14.0,6.0,1.1538461,0.42857143,0.9285714,0.0,1.0,0.0,1.0
6231,2020-05-10,25.0,3.0,9.0,36.0,4.0,0.33333334,3.0,1.0,4.0,0.33333334,3.0,0.33333334,1.0,0.5,10.0
6232,2020-05-10,13.0,4.0,10.0,19.0,0.0,0.33333334,66.0,37.0,1.9,0.56060606,0.15151516,0.0,0.0,-0.19999999,0.0
6233,2020-05-10,136.0,10.0,16.0,90.0,5.0,0.33333334,16.0,4.0,5.625,0.25,1.0,0.0,1.0,-0.090909064,2.0
6234,2020-05-10,108.0,2.0,15.0,6.0,16.0,0.0,77.0,36.0,0.4,0.46753246,0.19480519,0.0,1.0,-0.3333333,6.0
6235,2020-05-10,2301.0,80.0,402.0,596.0,24.0,0.0,97.0,12.0,1.4825871,0.12371134,4.14433,0.0,1.0,0.038961053,0.0
6236,2020-05-10,1020.0,65.0,436.0,653.0,104.0,0.33333334,6.0,0.0,1.4977064,0.0,72.666664,0.0,1.0,-0.04411763,0.0
6238,2020-05-10,53.0,18.0,135.0,40.0,12.0,0.0,11.0,1.0,0.2962963,0.09090909,12.272727,0.0,1.0,0.125,0.0
6239,2020-05-10,114.0,6.0,14.0,17.0,10.0,0.6666667,2.0,5.0,1.2142857,2.5,7.0,0.16666667,1.0,0.0,7.0
6240,2020-05-10,484.0,18.0,196.0,150.0,15.0,0.33333334,25.0,12.0,0.7653061,0.48,7.84,0.0,1.0,0.28571427,0.0
6242,2020-05-10,76.0,10.0,135.0,19.0,3.0,0.6666667,10.0,3.0,0.14074074,0.3,13.5,0.1,1.0,0.6666666,1.0
6243,2020-05-10,42.0,6.0,121.0,13.0,14.0,0.33333334,79.0,45.0,0.10743801,0.56962025,1.5316455,0.16666667,1.0,-0.3333333,1.0
6245,2020-05-10,47.0,3.0,25.0,4.0,16.0,0.6666667,18.0,15.0,0.16,0.8333333,1.3888888,0.6666667,1.0,-0.39999998,4.0
6246,2020-05-10,28.0,3.0,11.0,14.0,22.0,1.0,35.0,5.0,1.2727273,0.14285715,0.31428573,0.0,1.0,-0.6666666,14.0
6248,2020-05-10,31.0,4.0,20.0,3.0,1.0,0.0,1.0,0.0,0.15,0.0,20.0,0.0,1.0,-0.19999999,3.0
6249,2020-05-10,479.0,8.0,142.0,131.0,74.0,0.33333334,53.0,39.0,0.92253524,0.7358491,2.6792452,0.0,1.0,-0.27272725,1.0
6250,2020-05-10,36.0,2.0,7.0,8.0,6.0,0.33333334,51.0,13.0,1.1428572,0.25490198,0.13725491,0.5,1.0,1.0,16.0
6251,2020-05-10,11.0,5.0,14.0,2.0,8.0,0.0,14.0,4.0,0.14285715,0.2857143,1.0,0.0,1.0,0.25,9.0
6254,2020-05-10,4.0,0.0,17.0,10.0,7.0,0.6666667,19.0,9.0,0.5882353,0.47368422,0.8947368,0.0,1.0,0.0,0.0
6255,2020-05-10,191.0,5.0,13.0,4.0,4.0,0.6666667,70.0,29.0,0.30769232,0.41428572,0.18571429,0.2,1.0,0.6666666,1.0
6256,2020-05-10,6.0,3.0,8.0,9.0,18.0,0.0,2.0,2.0,1.125,1.0,4.0,0.0,1.0,0.5,4.0
6257,2020-05-10,12.0,0.0,13.0,0.0,7.0,0.33333334,215.0,78.0,0.0,0.3627907,0.060465116,0.0,1.0,-1.0,54.0
6258,2020-05-10,46.0,1.0,3.0,20.0,2.0,0.0,168.0,68.0,6.6666665,0.4047619,0.017857144,0.0,1.0,-0.6666666,21.0
6259,2020-05-10,216.0,10.0,60.0,36.0,20.0,0.33333334,29.0,3.0,0.6,0.10344828,2.0689654,0.0,1.0,-0.090909064,5.0
6262,2020-05-10,430.0,12.0,91.0,53.0,23.0,0.0,20.0,12.0,0.5824176,0.6,4.55,0.0,1.0,-0.4285714,0.0
6265,2020-05-10,27.0,3.0,14.0,13.0,27.0,0.0,11.0,2.0,0.9285714,0.18181819,1.2727273,0.0,1.0,-0.25,0.0
6266,2020-05-10,103.0,20.0,117.0,13.0,5.0,0.33333334,40.0,14.0,0.11111111,0.35,2.925,0.0,1.0,0.25,1.0
6267,2020-05-10,8.0,2.0,9.0,2.0,0.0,0.0,19.0,10.0,0.22222222,0.5263158,0.47368422,0.0,0.0,-0.3333333,18.0
6269,2020-05-10,13.0,2.0,5.0,15.0,0.0,0.6666667,4.0,1.0,3.0,0.25,1.25,0.5,0.0,1.0,8.0
6271,2020-05-10,25.0,3.0,36.0,8.0,9.0,0.33333334,12.0,4.0,0.22222222,0.33333334,3.0,0.33333334,1.0,0.5,8.0
6272,2020-05-10,18.0,10.0,1.0,4.0,1.0,0.33333334,6.0,1.0,4.0,0.16666667,0.16666667,0.0,1.0,1.0,0.0
6273,2020-05-10,184.0,6.0,47.0,77.0,7.0,0.33333334,6.0,2.0,1.6382979,0.33333334,7.8333335,0.0,1.0,-0.39999998,6.0
6275,2020-05-10,14.0,10.0,76.0,30.0,9.0,0.33333334,272.0,126.0,0.39473686,0.4632353,0.27941176,0.1,1.0,-0.16666669,0.0
6276,2020-05-10,158.0,12.0,24.0,92.0,6.0,0.33333334,183.0,60.0,3.8333333,0.32786885,0.13114753,0.0,1.0,0.0,4.0
6277,2020-05-10,74.0,17.0,29.0,30.0,9.0,0.0,59.0,15.0,1.0344827,0.2542373,0.4915254,0.0,1.0,0.13333333,1.0
6278,2020-05-10,4.0,3.0,14.0,11.0,2.0,0.0,72.0,17.0,0.78571427,0.2361111,0.19444445,0.0,1.0,2.0,6.0
6279,2020-05-10,22.0,2.0,78.0,32.0,14.0,1.3333334,296.0,106.0,0.82051283,0.7162162,0.527027,2.0,2.0,-1.0,8.0
6280,2020-05-10,29.0,3.0,62.0,22.0,12.0,1.0,20.0,14.0,0.3548387,0.7,3.1,0.33333334,1.0,0.5,5.0
6281,2020-05-10,151.0,5.0,14.0,26.0,48.0,0.33333334,60.0,42.0,1.8571428,0.7,0.23333333,0.2,1.0,-0.44444442,6.0
